Term (N-Gramm);S;tf;df;idf;tf-idf*;tf/S;df/S;(tf*df)/S^2
imaging;3004;9675;756;0,599178132830924;5797,04843513919;3,2207057256990679094540612517;0,2516644474034620505992010652;0,8105371267072221503153363203
implement;3004;258;139;1,33468512807804;344,348763044133;0,0858854860186418109187749667;0,0462716378162450066577896138;0,0039740621027267682149499735
impurity;3004;133;24;2,09748868662052;278,96599532053;0,0442743009320905459387483356;0,0079893475366178428761651132;0,0003537227770872746679527164
incident;3004;974;202;1,17234855888551;1141,86749635448;0,32423435419440745672436751;0,067243675099866844207723036;0,021802709569663883574674513
incline;3004;152;42;1,85445063793423;281,876496966003;0,0505992010652463382157123835;0,0139813581890812250332889481;0,0007074455541745493359054328
include;3004;14048;2395;0,0983944105815487;1382,2446798496;4,6764314247669773635153129161;0,797270306258322237017310253;3,7283799142200102482087797717
increase;3004;696;228;1,11976508133168;779,356496606847;0,2316910785619174434087882823;0,0758988015978695073235685752;0,0175850752037673692067921865
indicate;3004;1538;325;0,965816567353256;1485,42588058931;0,5119840213049267643142476698;0,108189081225033288948069241;0,0553910808668778956065680735
indication;3004;245;64;1,67151995434824;409,52238881532;0,0815579227696404793608521971;0,0213049267643142476697736352;0,0017375855716567878425747472
indicative;3004;323;89;1,52830992168722;493,644104704971;0,1075233022636484687083888149;0,0296271637816245006657789614;0,0031856104865062295988836899
indicator;3004;346;50;1,77872992399611;615,440553702655;0,115179760319573901464713715;0,0166444740346205059920106525;0,0019171065299529610763101484
individual;3004;576;90;1,52345741889281;877,511473282256;0,1917443408788282290279627164;0,0299600532623169107856191744;0,0057446706654775434795328377
inertial;3004;58;10;2,47769992833213;143,706595843264;0,0193075898801597869507323569;0,0033288948069241011984021305;0,000064272935686284244176872
initialization;3004;60;13;2,36375657602529;141,825394561518;0,019973368841544607190412783;0,0043275632490013315579227696;0,0000864360169574167421688969
initiate;3004;232;67;1,6516251256313;383,177029146463;0,0772303595206391478029294274;0,0223035952063914780292942743;0,0017225146763924177439401703
inner;3004;1532;258;1,0660802223689;1633,23490066916;0,5099866844207723035952063915;0,0858854860186418109187749667;0,0438004542545137331316788445
input;3004;3531;526;0,756714184178392;2671,9577843339;1,175432756324900133155792277;0,1750998668442077230359520639;0,205818119116810076577878408
insert;3004;786;199;1,17884685192242;926,573625611025;0,2616511318242343541944074567;0,0662450066577896138482023968;0,0173330809697145927046228641
insertion;3004;244;54;1,74530616850916;425,854705116236;0,081225033288948069241011984;0,0179760319573901464713715047;0,0014601037941422089677145963
inside;3004;701;225;1,12551741022077;788,987704564758;0,2333555259653794940079893475;0,0749001331557922769640479361;0,0174783599674468662289605869
install;3004;509;126;1,37732938321457;701,060656056215;0,1694407456724367509986684421;0,0419440745672436750998668442;0,0071070352712140581311026044
installation;3004;174;27;2,04633616417314;356,062492566127;0,0579227696404793608521970706;0,0089880159786950732356857523;0,0005206107790589023778326634
instruct;3004;250;73;1,61437706821167;403,594267052919;0,0832223701731025299600532623;0,0243009320905459387483355526;0,0020223811659908404417722664
instruction;3004;1582;336;0,951360650942287;1505,0525497907;0,5266311584553928095872170439;0,1118508655126498002663115846;0,0589041508791651078632839303
instrument;3004;504;33;1,95918598845424;987,429738180939;0,1677762982689747003994673768;0,0109853528628495339547270306;0,0018430818385073785330167854
insulate;3004;301;51;1,77012975223419;532,809055422493;0,1001997336884154460719041278;0,0169773635153129161118508655;0,0017011273029657748833778664
integrate;3004;924;192;1,19439869962858;1103,62439845681;0,3075898801597869507323568575;0,0639147802929427430093209055;0,0196595396107453710188457113
integration;3004;346;41;1,86491607161239;645,260960777889;0,115179760319573901464713715;0,013648468708388814913448735;0,0015720273545614280825743217
intensity;3004;730;109;1,44027343039151;1051,3996041858;0,243009320905459387483355526;0,0362849533954727030625832224;0,0088175818837200643261270813
interchangeable;3004;566;64;1,67151995434824;946,080294161106;0,1884154460719041278295605859;0,0213049267643142476697736352;0,0040141772798275180363155384
interest;3004;753;74;1,60846820860115;1211,17656107667;0,2506657789613848202396804261;0,0246338215712383488681757656;0,0061748560729502252655580398
interface;3004;1747;273;1,04153728129137;1819,56563041603;0,5815579227696404793608521971;0,0908788282290279627163781625;0,0528513025686124669991719873
interior;3004;386;76;1,59688633605134;616,398125715817;0,128495339547270306258322237;0,0252996005326231691078561917;0,0032508807608497148054702031
intermediate;3004;507;78;1,58560532564165;803,901900100317;0,168774966711051930758988016;0,0259653794940079893475366178;0,004382306059741028827963071
internet;3004;159;48;1,79645869095654;285,63693186209;0,0529294274300932090545938748;0,0159786950732356857523302264;0,0008457431813064161233756678
interpolate;3004;228;44;1,83424725184594;418,208373420875;0,0758988015978695073235685752;0,0146471371504660452729693742;0,0011117001565600060992799658
interpolation;3004;277;57;1,72182507265964;476,94554512672;0,0922103861517976031957390146;0,0189747003994673768308921438;0,0017496644509495550539804007
intersect;3004;281;69;1,63885083759488;460,51708536416;0,0935419440745672436750998668;0,0229693741677762982689747004;0,0021485999138299400178368478
intersection;3004;176;34;1,94622101128988;342,534897987018;0,0585885486018641810918774967;0,0113182423435419440745672437;0,0006631193916322843399213831
interval;3004;838;158;1,27904284137771;1071,83790107452;0,2789613848202396804260985353;0,0525965379494007989347536618;0,0146724030631151363206802825
iris;3004;291;40;1,87563993700417;545,811221668213;0,0968708388814913448735019973;0,013315579227696404793608522;0,0012898913299799113831358455
item;3004;520;53;1,75342405873134;911,780510540298;0,1731025299600532623169107856;0,0176431424766977363515312916;0,0030540725991620582233010225
join;3004;190;60;1,69954867794849;322,914248810213;0,0632490013315579227696404794;0,019973368841544607190412783;0,0012632956324545523855454157
joint;3004;316;48;1,79645869095654;567,680946342268;0,1051930758988015978695073236;0,0159786950732356857523302264;0,0016808480836026886477151636
judge;3004;577;72;1,62036743190086;934,952008206797;0,1920772303595206391478029294;0,0239680426098535286284953395;0,0046037152416396424829033991
judgment;3004;285;41;1,86491607161239;531,501080409533;0,094873501997336884154460719;0,013648468708388814913448735;0,0012948780232659161951840511
lamp;3004;189;20;2,17666993266815;411,39061727428;0,0629161118508655126498002663;0,006657789613848202396804261;0,0004188822360244042120492694
landmark;3004;182;7;2,63260188831787;479,133543673853;0,060585885486018641810918775;0,0023302263648468708388814913;0,0001411788276971140122091982
lane;3004;80;13;2,36375657602529;189,100526082024;0,0266311584553928095872170439;0,0043275632490013315579227696;0,0001152480226098889895585292
laser;3004;649;63;1,67835937887855;1089,25523689218;0,216045272969374167776298269;0,0209720372836218375499334221;0,0045309095196639722269995975
latch;3004;221;28;2,03054189698991;448,74975923477;0,0735685752330226364846870839;0,0093209054593874833555259654;0,0006857257345288394878732485
lateral;3004;222;63;1,67835937887855;372,595782111038;0,0739014647137150466045272969;0,0209720372836218375499334221;0,0015498642732902955845822968
layer;3004;2123;185;1,21052819992912;2569,95136844952;0,7067243675099866844207723036;0,0615845539280958721704394141;0,043523304923218221244288574
lead;3004;372;45;1,82448741455679;678,709318215125;0,1238348868175765645805592543;0,0149800266311584553928095872;0,0018550499023937900819324788
left;3004;491;83;1,55862183595606;765,283321454424;0,1634487350199733688415446072;0,0276298268974700399467376831;0,0045160602552123134533449409
length;3004;3018;405;0,870244905117462;2626,3991236445;1,0046604527296937416777629827;0,134820239680426098535286285;0,1354485630344627048533601891
lens;3004;31135;1234;0,386384768634908;12030,0897714479;10,364513981358189081225033289;0,4107856191744340878828229028;4,2575932932743027051370476293
level;3004;2315;290;1,01530193043317;2350,4239689528;0,7706391478029294274300932091;0,0965379494007989347536617843;0,074395923056874012634729371
lever;3004;233;33;1,95918598845424;456,490335309839;0,0775632490013315579227696405;0,0109853528628495339547270306;0,0008520596594686888853033949
light;3004;12539;967;0,492273454249129;6172,61684282983;4,1741011984021304926764314248;0,3219041278295605858854860186;1,3436604057439614468768672396
limit;3004;1714;197;1,18323370217054;2028,0625655203;0,5705725699067909454061251664;0,0655792276964047936085219707;0,0374177084792402850349556118
linear;3004;553;118;1,40581792102601;777,417310327381;0,1840878828229027962716378162;0,0392809587217043941411451398;0,0072311485263324001198579435
link;3004;733;95;1,49997632304328;1099,48264479073;0,2440079893475366178428761651;0,0316245006657789613848202397;0,0077166308215765574883732476
linkage;3004;185;20;2,17666993266815;402,683937543608;0,0615845539280958721704394141;0,006657789613848202396804261;0,0004100170035159512128524595
liquid;3004;624;93;1,5092169797782;941,751395381594;0,2077230359520639147802929427;0,0309587217043941411451398136;0,0064308396616318056173659267
list;3004;372;54;1,74530616850916;649,253894685408;0,1238348868175765645805592543;0,0179760319573901464713715047;0,0022260598828725480983189746
live;3004;398;52;1,76169658469733;701,155240709538;0,1324900133155792276964047936;0,0173102529960053262316910786;0,0022934356499367908922147301
load;3004;431;89;1,52830992168722;658,701576247191;0,1434753661784287616511318242;0,0296271637816245006657789614;0,0042507681723968574523804036
locate;3004;1788;507;0,772691968998795;1381,57324056984;0,5952063914780292942743009321;0,168774966711051930758988016;0,1004559389079097377486919349
location;3004;2528;355;0,927471575277037;2344,64814230035;0,8415446071904127829560585885;0,1181757656458055925432756325;0,0994501782798257449898138478
lock;3004;739;113;1,42462148484871;1052,7952773032;0,2460053262316910785619174434;0,0376165113182423435419440746;0,0092538621385423075491000902
logic;3004;336;55;1,73733723883789;583,74531224953;0,1118508655126498002663115846;0,0183089214380825565912117177;0,0020478687094526428144630949
loop;3004;172;34;1,94622101128988;334,750013941859;0,0572569906790945406125166445;0,0113182423435419440745672437;0,0006480484963679142412868062
luminance;3004;1068;106;1,45239406306736;1551,15685935594;0,3555259653794940079893475366;0,0352862849533954727030625832;0,0125451905227118391634057386
machine;3004;362;63;1,67835937887855;607,566095154035;0,1205059920106524633821571238;0,0209720372836218375499334221;0,0025272561573472387460305921
magnet;3004;816;96;1,49542869529256;1220,26981535873;0,2716378162450066577896138482;0,0319573901464713715046604527;0,0086808356722771768135162881
magnification;3004;1047;126;1,37732938321457;1442,06386422565;0,3485352862849533954727030626;0,0419440745672436750998668442;0,0146189900372517070005195026
magnitude;3004;216;44;1,83424725184594;396,197406398724;0,0719041278295605858854860186;0,0146471371504660452729693742;0,0010531896220042163045810202
maintain;3004;472;180;1,22242742322882;576,985743764005;0,1571238348868175765645805593;0,0599201065246338215712383489;0,0094148769239770851470121507
management;3004;236;36;1,92139742756484;453,449792905303;0,0785619174434087882822902796;0,0119840213049267643142476698;0,0009414876923977085147012151
manipulate;3004;248;49;1,78750384830362;443,300954379297;0,0825565912117177097203728362;0,0163115845539280958721704394;0,0013466288180340105779954291
manner;3004;652;249;1,08150058123639;705,138378966129;0,2170439414114513981358189081;0,0828894806924101198402130493;0,0179906595910290939200462411
manual;3004;387;87;1,53818067571351;595,275921501129;0,1288282290279627163781624501;0,0289613848202396804260985353;0,0037310439165888003744674212
manufacturing;3004;252;88;1,53321725618196;386,370748557854;0,0838881491344873501997336884;0,0292942743009320905459387483;0,0024574424513431713773557139
mark;3004;453;61;1,69237009332136;766,643652274578;0,1507989347536617842876165113;0,020306258322237017310252996;0,0030621621238260215850681116
marker;3004;266;25;2,07975991966009;553,216138629585;0,0885486018641810918774966711;0,0083222370173102529960053262;0,0007369224522651555582348258
mask;3004;737;54;1,74530616850916;1286,29064619125;0,2453395472703062583222370173;0,0179760319573901464713715047;0,0044102315421426557754330223
master;3004;192;18;2,22242742322882;426,706065259934;0,0639147802929427430093209055;0,0059920106524633821571238349;0,0003829780443651695653021892
match;3004;657;162;1,2681849137895;833,197488359701;0,2187083888149134487350199734;0,053928095872170439414114514;0,0117945269600585814564158574
mate;3004;186;40;1,87563993700417;348,869028282775;0,0619174434087882822902796272;0,013315579227696404793608522;0,0008244666232861289253033239
material;3004;1292;263;1,05774417984237;1366,60548035635;0,4300932090545938748335552597;0,087549933422103861517976032;0,0376546318180286914384903573
matrix;3004;551;88;1,53321725618196;844,802708156261;0,1834221038615179760319573901;0,0292942743009320905459387483;0,0053732174233733628131865014
maximum;3004;632;184;1,21288210532259;766,54149056388;0,2103861517976031957390146471;0,0612516644474034620505992011;0,0128865019742872796324829211
measure;3004;1507;232;1,11221194344123;1676,10339876594;0,5016644474034620505992010652;0,0772303595206391478029294274;0,0387437256316921423898184578
measurement;3004;704;112;1,42848190566195;1005,65126158601;0,2343541944074567243675099867;0,0372836218375499334221038615;0,0087375731603312760083758717
mechanical;3004;342;73;1,61437706821167;552,116957328393;0,1138482023968042609853528628;0,0243009320905459387483355526;0,0027666174350754697243444604
mechanism;3004;2665;334;0,953953461520566;2542,28597495231;0,8871504660452729693741677763;0,1111850865512649800266311585;0,0986379013512387389384061376
media;3004;627;89;1,52830992168722;958,250320897886;0,2087217043941411451398135819;0,0296271637816245006657789614;0,0061838321208650339272448098
medium;3004;2320;454;0,820644075475027;1903,89425510206;0,7723035952063914780292942743;0,1511318242343541944074567244;0,1167196512062921874251996007
member;3004;8508;477;0,799181549292017;6799,43662137648;2,8322237017310252996005326232;0,1587882822902796271637816245;0,4497239366596867736050113386
memory;3004;2779;479;0,797364414917567;2215,87570905592;0,9250998668442077230359520639;0,1594540612516644474034620506;0,1475109308316829225480096666
message;3004;312;46;1,81494209665056;566,261934154974;0,1038615179760319573901464714;0,0153129161118508655126498003;0,0015904227120164680559077023
metadata;3004;265;18;2,22242742322882;588,943267155639;0,0882157123834886817576564581;0,0059920106524633821571238349;0,0005285894883165100771097924
metal;3004;341;96;1,49542869529256;509,941185094764;0,1135153129161118508655126498;0,0319573901464713715046604527;0,0036276531424589672713346253
method;3004;14203;1510;0,298722981038961;4242,76249969637;4,7280292942743009320905459387;0,5026631158455392809587217044;2,3766059368689062608045021197
microlens;3004;138;18;2,22242742322882;306,694984405578;0,0459387483355525965379494008;0,0059920106524633821571238349;0,0002752654693874656250609485
microphone;3004;387;57;1,72182507265964;666,34630311928;0,1288282290279627163781624501;0,0189747003994673768308921438;0,0024444770487995588660303794
middle;3004;235;57;1,72182507265964;404,628892075015;0,0782290279627163781624500666;0,0189747003994673768308921438;0,0014843723681340990530158634
minimum;3004;399;101;1,47337855454949;587,878043265246;0,1328229027962716378162450067;0,033621837549933422103861518;0,0044657500607268426829030445
mirror;3004;1975;171;1,24470381793998;2458,29004043145;0,6574567243675099866844207723;0,0569241011984021304926764314;0,0374251331114661144217829401
mobile;3004;1741;164;1,26285608028443;2198,6324357752;0,5795605858854860186418109188;0,0545938748335552596537949401;0,0316404580842941767833744976
mode;3004;4928;417;0,857563873358373;4226,07476791006;1,6404793608521970705725699068;0,1388149134487350199733688415;0,2277230004911338809682961555
model;3004;753;88;1,53321725618196;1154,51259390502;0,2506657789613848202396804261;0,0292942743009320905459387483;0,0073430720867516192347176689
modify;3004;373;80;1,57460994134019;587,32950811989;0,1241677762982689747003994674;0,0266311584553928095872170439;0,0033067317256529687004101057
modular;3004;209;24;2,09748868662052;438,37513550369;0,0695739014647137150466045273;0,0079893475366178428761651132;0,0005558500782800030496399829
modulate;3004;177;25;2,07975991966009;368,117505779836;0,0589214380825565912117177097;0,0083222370173102529960053262;0,0004903581731238065180735495
modulation;3004;61;25;2,07975991966009;126,865355099266;0,020306258322237017310252996;0,0083222370173102529960053262;0,0001689934946923852971891894
module;3004;8546;553;0,734974797027432;6281,09461539644;2,844873501997336884154460719;0,1840878828229027962716378162;0,5237067398816668764771693667
mold;3004;392;63;1,67835937887855;657,916876520391;0,1304926764314247669773635153;0,0209720372836218375499334221;0,0027366972753594408520552269
monitor;3004;2018;240;1,09748868662052;2214,73216960022;0,6717709720372836218375499334;0,0798934753661784287616511318;0,0536701176061744571374873449
motion;3004;3061;275;1,03836723450187;3178,44210481022;1,0189747003994673768308921438;0,0915446071904127829560585885;0,0932816386850377924861835351
motor;3004;1942;191;1,1966665610844;2323,92646162591;0,6464713715046604527296937417;0,0635818908122503328894806924;0,0411038721562550421009891826
mount;3004;5476;661;0,657498468846491;3600,46161540338;1,8229027962716378162450066578;0,2200399467376830892143808256;0,4011114341995847525093040615
movable;3004;2195;285;1,02285506832362;2245,16687497035;0,7306924101198402130492676431;0,094873501997336884154460719;0,0693233478309435621568046865
move;3004;2772;613;0,690239453813716;1913,34376597162;0,9227696404793608521970705726;0,2040612516644474034620505992;0,1883015278341705067898815782
moveable;3004;200;63;1,67835937887855;335,67187577571;0,0665778961384820239680426099;0,0209720372836218375499334221;0,0013962741200813473734975647
movement;3004;2823;445;0,829339917351199;2341,22658668244;0,9397470039946737683089214381;0,1481358189081225033288948069;0,1392101920032056680750566045
moving;3004;3743;540;0,745306168509162;2789,68098872979;1,2460053262316910785619174434;0,1797603195739014647137150466;0,2239823156341921379572022035
multiple;3004;712;234;1,10848407092199;789,240658496455;0,2370173102529960053262316911;0,0778961384820239680426098535;0,0184627332221042161272763701
navigation;3004;269;34;1,94622101128988;523,533452036976;0,0895472703062583222370173103;0,0113182423435419440745672437;0,0010135177065288891331752958
neighboring;3004;197;40;1,87563993700417;369,501067589821;0,0655792276964047936085219707;0,013315579227696404793608522;0,0008732254020826204208857786
network;3004;1579;157;1,2818002759229;2023,96263568225;0,5256324900133155792276964048;0,0522636484687083888149134487;0,0274714716817877982485846656
node;3004;247;21;2,15548063359821;532,403716498758;0,0822237017310252996005326232;0,006990679094540612516644474;0,0005747995127668213354231641
noise;3004;644;97;1,49092819406589;960,15775697843;0,2143808255659121171770972037;0,0322902796271637816245006658;0,0069224168042255244228290375
notification;3004;189;29;2,01530193043317;380,89206485187;0,0629161118508655126498002663;0,0096537949400798934753661784;0,0006073792422353861074714407
object;3004;9488;717;0,622180772664331;5903,25117103917;3,1584553928095872170439414115;0,2386817576564580559254327563;0,753865684635310930299768972
objective;3004;340;40;1,87563993700417;637,717578581417;0,1131824234354194407456724368;0,013315579227696404793608522;0,0015070895264370098634576889
observation;3004;310;45;1,82448741455679;565,591098512604;0,1031957390146471371504660453;0,0149800266311584553928095872;0,0015458749186614917349437324
observe;3004;294;64;1,67151995434824;491,426866578384;0,0978695073235685752330226365;0,0213049267643142476697736352;0,0020851026859881454110896966
occur;3004;376;130;1,36375657602529;512,772472585511;0,1251664447403462050599201065;0,0432756324900133155792276964;0,0054166570626647825092508701
offset;3004;481;104;1,46066658903335;702,580629325042;0,1601198402130492676431424767;0,0346205059920106524633821571;0,0055434298875356603977652522
omega;3004;368;21;2,15548063359821;793,216873164142;0,1225033288948069241011984021;0,006990679094540612516644474;0,0008563814603165597224118397
opaque;3004;101;27;2,04633616417314;206,679952581487;0,033621837549933422103861518;0,0089880159786950732356857523;0,0003021936131318916101212587
open;3004;2068;357;0,925031712219938;1912,96558087083;0,6884154460719041278295605859;0,1188415446071904127829560586;0,0818123549426330804378006422
opening;3004;159;45;1,82448741455679;290,093498914529;0,0529294274300932090545938748;0,0149800266311584553928095872;0,0007928842324747651156646885
operable;3004;1036;179;1,22484689735224;1268,94138565692;0,344873501997336884154460719;0,0595872170439414114513981358;0,0205500522162194747881652692
operate;3004;1632;434;0,84021019881962;1371,22304447362;0,5432756324900133155792276964;0,1444740346205059920106524634;0,0784892225368394736888764382
operation;3004;4684;717;0,622180772664331;2914,29473915972;1,5592543275632490013315579228;0,2386817576564580559254327563;0,3721655635362348648317999436
operative;3004;292;47;1,80560207039641;527,235804555753;0,0972037283621837549933422104;0,0156458055925432756324900133;0,0015208306368251120122127443
operator;3004;301;70;1,63260188831787;491,41316838368;0,1001997336884154460719041278;0,0233022636484687083888149134;0,0023348806119138086634598166
opposite;3004;1052;366;0,91421884293772;961,758222770481;0,3501997336884154460719041278;0,121837549933422103861517976;0,0426674775399334398343265349
optical;3004;12977;983;0,485146410499995;6295,74496905844;4,3199067909454061251664447403;0,3272303595206391478029294274;1,4136046522967157859649185019
optics;3004;405;61;1,69237009332136;685,409887795152;0,134820239680426098535286285;0,020306258322237017310252996;0,002737694614016641814464868
order;3004;1305;357;0,925031712219938;1207,16638444702;0,4344207723035952063914780293;0,1188415446071904127829560586;0,0516272355900078191350724555
orient;3004;293;95;1,49997632304328;439,493062651682;0,0975366178428761651131824234;0,0316245006657789613848202397;0,0030845468359098654080400567
orientation;3004;1009;182;1,21762854034706;1228,58719721018;0,3358854860186418109187749667;0,060585885486018641810918775;0,0203499195923411483312972849
orthogonal;3004;319;101;1,47337855454949;470,007758901287;0,1061917443408788282290279627;0,033621837549933422103861518;0,0035703615773730897640252411
outer;3004;1635;295;1,00787791235397;1647,88038669874;0,5442743009320905459387483356;0,0982023968042609853528628495;0,0534490408704949104700168971
output;3004;7138;803;0,57298438305345;4089,96252623552;2,3761651131824234354194407457;0,2673102529960053262316910786;0,6351732975650752392282992406
overlap;3004;564;145;1,31633192609716;742,411206318796;0,1877496671105193075898801598;0,0482689747003994673768308921;0,0090624839317660784289389558
overlay;3004;100;28;2,03054189698991;203,054189698991;0,0332889480692410119840213049;0,0093209054593874833555259654;0,0003102831377958549718883477
package;3004;363;62;1,68530823883388;611,766890696697;0,1208388814913448735019973369;0,0206391478029294274300932091;0,0024940115354405399990425549
packet;3004;282;13;2,36375657602529;666,579354439133;0,0938748335552596537949400799;0,0043275632490013315579227696;0,0004062492796998586881938153
pane;3004;178;7;2,63260188831787;468,603136120581;0,0592543275632490013315579228;0,0023302263648468708388814913;0,0001380759963191554624903147
panel;3004;860;83;1,55862183595606;1340,41477892221;0,2862849533954727030625832224;0,0276298268974700399467376831;0,0079100037056671885333536643
panoramic;3004;240;35;1,93363188398185;464,071652155645;0,0798934753661784287616511318;0,0116511318242343541944074567;0,0009308494133875649156650431
parallax;3004;227;25;2,07975991966009;472,105501762841;0,0755659121171770972037283622;0,0083222370173102529960053262;0,0006288774310683846305237047
parallel;3004;1418;415;0,859651831620038;1218,98629723721;0,4720372836218375499334221039;0,1381491344873501997336884154;0,0652115421781167054668342787
parameter;3004;2665;236;1,10478792536202;2944,25982108979;0,8871504660452729693741677763;0,0785619174434087882822902796;0,0696962416733303664355205044
park;3004;19;6;2,69954867794849;51,2914248810213;0,0063249001331557922769640479;0,0019973368841544607190412783;0,0000126329563245455238554542
partial;3004;486;67;1,6516251256313;802,689811056814;0,1617842876165113182423435419;0,0223035952063914780292942743;0,0036083712617530819980815637
partially;3004;412;152;1,29585634038736;533,892812239592;0,1371504660452729693741677763;0,0505992010652463382157123835;0,0069397040076170077712628169
participant;3004;211;9;2,52345741889281;532,449515386382;0,0702396804260985352862849534;0,0029960053262316910785619174;0,0002104384566694030684342758
partition;3004;219;17;2,24725100695386;492,147970522895;0,0729027962716378162450066578;0,0056591211717709720372836218;0,0004125657578621314501215423
pass;3004;1270;361;0,920192726426473;1168,64476256162;0,4227696404793608521970705726;0,1201731025299600532623169108;0,0508055393518805817720181347
passage;3004;130;29;2,01530193043317;261,989250956313;0,0432756324900133155792276964;0,0096537949400798934753661784;0,0004177740819608475871496682
patch;3004;44;8;2,57460994134019;113,282837418968;0,0146471371504660452729693742;0,0026631158455392809587217044;0,0000390070230371931964659637
path;3004;1946;268;1,04956513430334;2042,4537513543;0,6478029294274300932090545939;0,0892143808255659121171770972;0,0577933372458559470639236455
patient;3004;167;29;2,01530193043317;336,55542238234;0,0555925432756324900133155792;0,0096537949400798934753661784;0,0005366790129804734388768814
pattern;3004;1463;186;1,20818698411421;1767,5775577591;0,4870173102529960053262316911;0,0619174434087882822902796272;0,0301548667466901654429690727
peak;3004;260;35;1,93363188398185;502,744289835282;0,0865512649800266311584553928;0,0116511318242343541944074567;0,0010084201978365286586371301
perform;3004;4306;964;0,4936228944293;2125,54018341257;1,4334221038615179760319573901;0,3209054593874833555259653795;0,4599929787358533052246361265
perimeter;3004;343;37;1,90949820426514;654,957884062942;0,1141810918774966711051930759;0,0123169107856191744340878828;0,001406358322059712660083936
period;3004;1592;256;1,06945996302028;1702,58026112829;0,5299600532623169107856191744;0,0852197070572569906790945406;0,0451630404910629591082285315
peripheral;3004;664;131;1,36042863267637;903,324612097107;0,2210386151797603195739014647;0,0436085219707057256990679095;0,009639167306440946026691442
periphery;3004;435;129;1,36711021803288;594,692944844304;0,1448069241011984021304926764;0,0429427430093209054593874834;0,0062184065276480006241123686
permanent;3004;187;35;1,93363188398185;361,589162304607;0,0622503328894806924101198402;0,0116511318242343541944074567;0,0007252868345978109967890128
permit;3004;255;99;1,48206473373458;377,926507102318;0,0848868175765645805592543276;0,0329560585885486018641810919;0,002797534933448699559043335
perpendicular;3004;887;279;1,03209572505853;915,468908126919;0,2952729693741677762982689747;0,0928761651131824234354194407;0,0274238210570548633779018122
person;3004;563;81;1,56921490945348;883,46799402231;0,1874167776298268974700399467;0,026964047936085219707057257;0,0050535149760372765296515432
perspective;3004;268;36;1,92139742756484;514,934510587378;0,0892143808255659121171770972;0,0119840213049267643142476698;0,0010691470405194317031352781
phase;3004;889;94;1,50457207473243;1337,56457443713;0,2959387483355525965379494008;0,0312916111850865512649800266;0,0092604002475172916360077376
phone;3004;481;83;1,55862183595606;749,697103094863;0,1601198402130492676431424767;0,0276298268974700399467376831;0,0044240834679371135866780378
photo;3004;385;47;1,80560207039641;695,156797102619;0,128162450066577896138482024;0,0156458055925432756324900133;0,0020052047780057127558284471
photodetector;3004;211;18;2,22242742322882;468,932186301282;0,0702396804260985352862849534;0,0059920106524633821571238349;0,0004208769133388061368685517
photodiode;3004;359;40;1,87563993700417;673,354737384496;0,1195073235685752330226364847;0,013315579227696404793608522;0,0015913092352673133558273833
photoelectric;3004;922;114;1,42079507699566;1309,97306099;0,3069241011984021304926764314;0,0379494007989347536617842876;0,0116475857312309729947287328
photograph;3004;3484;384;0,8933687039646;3112,49656461267;1,1597869507323568575233022636;0,1278295605858854860186418109;0,1482550562853611961680919005
photographic;3004;1294;138;1,33782084193089;1731,14016945858;0,4307589880159786950732356858;0,0459387483355525965379494008;0,0197885287437433621571592958
photography;3004;414;66;1,65815599279026;686,476581015168;0,1378162450066577896138482024;0,0219707057256990679094540613;0,0030279201632621218756704332
photosensitive;3004;202;24;2,09748868662052;423,692714697346;0,067243675099866844207723036;0,0079893475366178428761651132;0,000537233090012251751326682
photosensor;3004;114;11;2,43630724317391;277,739025721825;0,0379494007989347536617842876;0,0036617842876165113182423435;0,0001389625195700007624099957
physical;3004;328;64;1,67151995434824;548,258545026224;0,1091877496671105193075898802;0,0213049267643142476697736352;0,0023262370102180669892429269
pick;3004;601;117;1,40951406658597;847,117954018167;0,2000665778961384820239680426;0,0389480692410119840213049268;0,0077922069287111193065260523
pickup;3004;2598;261;1,06105942099385;2756,63237574202;0,864846870838881491344873502;0,0868841544607190412782956059;0,0751414891108349098671810866
picture;3004;1968;174;1,23715068004953;2434,71253833748;0,655126498002663115845539281;0,0579227696404793608521970706;0,0379467412291822177620252446
piece;3004;671;106;1,45239406306736;974,556416318199;0,2233688415446071904127829561;0,0352862849533954727030625832;0,0078818565924528502609037927
piezoelectric;3004;240;29;2,01530193043317;483,672463303962;0,0798934753661784287616511318;0,0096537949400798934753661784;0,0007712752282354109301224643
pitch;3004;195;45;1,82448741455679;355,775045838573;0,0649134487350199733688415446;0,0149800266311584553928095872;0,0009724051907709383494000897
pivot;3004;724;91;1,51865853601104;1099,50878007199;0,2410119840213049267643142477;0,0302929427430093209054593875;0,0073009622323364674885328218
pixel;3004;9278;528;0,755066005798318;7005,5024017968;3,0885486018641810918774966711;0,17576564580559254327563249;0,5428607396086177152168169915
planar;3004;369;77;1,59120920315965;587,15619596591;0,1228362183754993342210386152;0,0256324900133155792276964048;0,0031485981407834383272370084
plane;3004;2304;402;0,873473875247661;2012,48380857061;0,7669773635153129161118508655;0,1338215712383488681757656458;0,1026381158898654435009867004
plate;3004;2665;262;1,05939863701239;2823,29736763801;0,8871504660452729693741677763;0,0872170439414114513981358189;0,0773746411797142203648575091
platform;3004;361;42;1,85445063793423;669,456680294257;0,1201731025299600532623169108;0,0139813581890812250332889481;0,0016801831911645546727754029
